model,trait,component,retained,trait_loading,trait_weight,supported_consensus_axis
Qwen,holistic,C13,True,-0.1057550509193372,0.1957368268277221,False
Llama,holistic,C13,True,0.1540551118732077,0.0654282735946021,False
Gemma,holistic,C13,True,0.124138744030317,0.1438859939585491,False
Qwen,hostile,C13,True,0.0299228467060298,0.0522238905757394,False
Llama,hostile,C13,True,-0.0674193670232007,0.0053393552071279,False
Gemma,hostile,C13,True,-0.0122798578518374,0.0312282320153257,False
Qwen,humanistic,C13,True,0.0603631036377535,0.0869548004822247,False
Llama,humanistic,C13,True,0.1896539362995214,0.1424811017346453,False
Gemma,humanistic,C13,True,0.0160792843429153,0.1522807949912217,False
Qwen,humble,C13,True,-0.0281237861447913,-0.1003812306073813,False
Llama,humble,C13,True,0.0916798286787779,0.005094574046813,False
Gemma,humble,C13,True,-0.0326848674886143,-0.0212014099506718,False
Qwen,iconoclastic,C13,True,-0.058672825198907,0.0762580547739014,False
Llama,iconoclastic,C13,True,0.1237998300321827,0.052590777216397,False
Gemma,iconoclastic,C13,True,-0.0327881765057842,0.0496234403839045,False
Qwen,idealistic,C13,True,0.0067502006906552,0.0366046970834703,False
Llama,idealistic,C13,True,0.1158797175584231,0.0806646655277758,False
Gemma,idealistic,C13,True,-0.0230264450467641,0.0352912806789834,False
Qwen,impatient,C13,True,0.1040404493401535,-0.0245362922683308,False
Llama,impatient,C13,True,-0.103631157874287,-0.0218592355786354,False
Gemma,impatient,C13,True,-0.112894015592227,-0.0435475606990242,False
Qwen,improvisational,C13,True,0.0381748235722278,-0.0131859722686685,False
Llama,improvisational,C13,True,0.0276324634039095,-0.0617933529558594,False
Gemma,improvisational,C13,True,-0.1818234808024221,-0.0459496755177209,False
Qwen,impulsive,C13,True,0.1032709875242083,-0.0406066917797715,False
Llama,impulsive,C13,True,-0.0940805042191741,-0.0408485875476516,False
Gemma,impulsive,C13,True,-0.1668032254254472,-0.0603895985436306,False
Qwen,inclusive,C13,True,-0.1178638544186914,-0.0319764985593402,False
Llama,inclusive,C13,True,0.1693730842597347,0.0553488153959932,False
Gemma,inclusive,C13,True,0.0319579114269584,0.0654384891205869,False
Qwen,independent,C13,True,-0.1762477957790074,-0.0885514026440546,False
Llama,independent,C13,True,0.1462924142886032,0.034339953678057,False
Gemma,independent,C13,True,0.0031765719664545,-0.0239271669175386,False
Qwen,individualistic,C13,True,-0.0123185941076479,-0.0411146879988851,False
Llama,individualistic,C13,True,0.0919591278800789,-0.0110835391849948,False
Gemma,individualistic,C13,True,-0.1460703960046138,-0.0986848468365227,False
Qwen,innovative,C13,True,-0.0641005228356238,-0.0755332257059268,False
Llama,innovative,C13,True,0.1142406397368159,-0.0446421671801269,False
Gemma,innovative,C13,True,-0.1419875315695861,-0.0812409316514017,False
Qwen,inquisitive,C13,True,-0.1349584899692982,-0.2287633435224852,False
Llama,inquisitive,C13,True,0.051497832123409,-0.1181945823736908,False
Gemma,inquisitive,C13,True,-0.0657501609585648,-0.0355120730559911,False
Qwen,inspirational,C13,True,0.0419112450072327,-0.0701705388425873,False
Llama,inspirational,C13,True,0.0308415138574848,-0.060030792480049,False
Gemma,inspirational,C13,True,-0.0693465528695033,-0.1032042100045255,False
Qwen,interdisciplinary,C13,True,-0.2285238473937009,-0.1811031478348499,False
Llama,interdisciplinary,C13,True,0.0624066604400442,-0.1284184095514245,False
Gemma,interdisciplinary,C13,True,-0.0944880445576844,-0.1314153253229948,False
Qwen,introspective,C13,True,-0.2837610255048355,-0.2031489416288429,False
Llama,introspective,C13,True,0.139400912573724,-0.0926751409444717,False
Gemma,introspective,C13,True,-0.1312873585840242,-0.1695113572734428,False
Qwen,introverted,C13,True,-0.1105336592374142,0.0365589579298433,False
Llama,introverted,C13,True,0.1283197795676288,0.048229595783613,False
Gemma,introverted,C13,True,0.0962870859330115,0.0723774438370006,False
Qwen,intuitive,C13,True,0.0545181188821159,0.101793864998197,False
Llama,intuitive,C13,True,0.2228673599100331,0.0717080855577791,False
Gemma,intuitive,C13,True,-0.0667290594794031,0.0630417882680191,False
Qwen,ironic,C13,True,0.0596708484008654,0.1774645974592753,False
Llama,ironic,C13,True,0.0800969981652705,0.1710403072691081,False
Gemma,ironic,C13,True,0.0369104263682136,0.1576321975363905,False
Qwen,irreverent,C13,True,0.0770092048404743,0.1080537616092314,False
Llama,irreverent,C13,True,0.0076584686619834,0.0959177004663829,False
Gemma,irreverent,C13,True,-0.0191871061474837,0.1129554798811714,False
Qwen,judgmental,C13,True,0.007775814038315,0.0788995695663386,False
Llama,judgmental,C13,True,-0.0162165772280334,0.0628444039364503,False
Gemma,judgmental,C13,True,0.0065926124147696,0.0753152852326538,False
Qwen,libertarian,C13,True,0.0466986552065025,0.0351195033493336,False
Llama,libertarian,C13,True,0.0361245262860231,0.0264913183577106,False
Gemma,libertarian,C13,True,-0.0814228715853148,-0.0214827492247416,False
Qwen,literal,C13,True,0.0119179348367314,-0.1340565235657058,False
Llama,literal,C13,True,-0.1725076788851017,-0.0549276735833766,False
Gemma,literal,C13,True,0.0007190615941684,-0.0833911677743061,False
Qwen,manic,C13,True,0.03776010798616,-0.0535408060483031,False
Llama,manic,C13,True,-0.1320321866866169,-0.1365909514056054,False
Gemma,manic,C13,True,-0.1404950903475139,-0.1015910922820872,False
Qwen,manipulative,C13,True,0.0425959412799435,0.0171430186526555,False
Llama,manipulative,C13,True,-0.0038234812494436,0.0570973051780349,False
Gemma,manipulative,C13,True,-0.0507671084152395,0.0601232446617296,False
Qwen,materialist,C13,True,-0.0357601554143702,-0.1352648514291891,False
Llama,materialist,C13,True,-0.2382809208000661,-0.1623251693734023,False
Gemma,materialist,C13,True,0.042045216799882,-0.0946260668409243,False
Qwen,meditative,C13,True,-0.023771037463006,0.1793454789300099,False
Llama,meditative,C13,True,0.2002373733074033,0.1126709204006689,False
Gemma,meditative,C13,True,0.0698119458537535,0.1515895185740687,False
Qwen,melancholic,C13,True,-0.0702999305835583,-0.0627978249292597,False
Llama,melancholic,C13,True,0.0284318213466529,-0.0305268321420817,False
Gemma,melancholic,C13,True,-0.0324050419571134,-0.0142463845573058,False
Qwen,melodramatic,C13,True,-0.0036830916667601,-0.0049669523710902,False
Llama,melodramatic,C13,True,0.019565569824443,-0.0797563868723584,False
Gemma,melodramatic,C13,True,-0.0961514961698659,-0.0595163437260292,False
Qwen,mercurial,C13,True,0.0347508564788595,0.0380859730733066,False
Llama,mercurial,C13,True,-0.0164655444476136,-0.0101906369017185,False
Gemma,mercurial,C13,True,-0.0803724341385025,0.0114607960633592,False
Qwen,metaphorical,C13,True,0.012260322474429,0.0109472907505362,False
Llama,metaphorical,C13,True,0.1040141234663762,-0.0028838565008099,False
Gemma,metaphorical,C13,True,-0.0885728117466152,0.004689722049511,False
Qwen,methodical,C13,True,-0.0690776311808731,0.0061781797813586,False
Llama,methodical,C13,True,0.0773157187652435,0.0885607724533923,False
Gemma,methodical,C13,True,0.1424710777128424,0.0326348376453248,False
Qwen,meticulous,C13,True,-0.1249428091632353,0.0370509899057828,False
Llama,meticulous,C13,True,0.0894560744130627,0.0435122509278779,False
Gemma,meticulous,C13,True,0.1529760538607663,0.056756209896069,False
Qwen,militant,C13,True,-0.0173551843278492,-0.0885493843132506,False
Llama,militant,C13,True,-0.0782282298288901,-0.085279972998429,False
Gemma,militant,C13,True,-0.07367171837001,-0.0381861691536618,False
Qwen,misanthropic,C13,True,0.0131163940248279,0.1328263700711751,False
Llama,misanthropic,C13,True,0.0986038886234182,0.1468282788533313,False
Gemma,misanthropic,C13,True,0.0151407606698008,0.1066492883723586,False
Qwen,mischievous,C13,True,0.0793246491583889,0.1194731198245202,False
Llama,mischievous,C13,True,0.0802565760305307,0.1398633960508589,False
Gemma,mischievous,C13,True,-0.0109374266725932,0.130293481707536,False
Qwen,moderate,C13,True,0.0110627089335754,0.0137339893752609,False
Llama,moderate,C13,True,0.0428563591168773,0.040506662353194,False
Gemma,moderate,C13,True,0.0746441849384177,0.0206097345060216,False
Qwen,mystical,C13,True,0.0314304402106357,0.0501089121227336,False
Llama,mystical,C13,True,0.1105092389152899,0.0346045514533191,False
Gemma,mystical,C13,True,-0.0681043639406891,0.0399371578737578,False
Qwen,naive,C13,True,0.1006335671449344,-0.1402494308686384,False
Llama,naive,C13,True,-0.1673137812500362,-0.110363581697596,False
Gemma,naive,C13,True,-0.1402734552142459,-0.1310569356226628,False
Qwen,narrative,C13,True,0.0075672613252414,-0.0728679913237902,False
Llama,narrative,C13,True,0.0212304551846755,-0.0883250528117748,False
Gemma,narrative,C13,True,-0.1320436560149229,-0.0480101262894468,False
Qwen,neurotic,C13,True,0.00305837328806,-0.1614037707673562,False
Llama,neurotic,C13,True,-0.1091386633341793,-0.083851677791918,False
Gemma,neurotic,C13,True,-0.1348442587279229,-0.1215497507818058,False
Qwen,nihilistic,C13,True,-0.0380887940188057,0.0512682429709182,False
Llama,nihilistic,C13,True,0.0834629621264154,0.0632791625466868,False
Gemma,nihilistic,C13,True,-0.0013766106443321,0.0635615248311104,False
Qwen,nonchalant,C13,True,0.093193518087561,0.0359674767226002,False
Llama,nonchalant,C13,True,-0.0756899152690164,0.0061774060964856,False
Gemma,nonchalant,C13,True,-0.029142767694539,0.0805824590324183,False
Qwen,nostalgic,C13,True,0.0087278988409805,-0.047416195596941,False
Llama,nostalgic,C13,True,0.0052614310513682,-0.0315243386059598,False
Gemma,nostalgic,C13,True,-0.0769191235368587,-0.0396956047314542,False
Qwen,nurturing,C13,True,0.0282604759200365,-0.0321747352638647,False
Llama,nurturing,C13,True,0.0860976308402556,-0.0268884926996245,False
Gemma,nurturing,C13,True,-0.0475370639910837,-0.0492574921693852,False
Qwen,obsessive,C13,True,-0.102011202292316,-0.1786875820043208,False
Llama,obsessive,C13,True,-0.0723659457285597,-0.1318552623307647,False
Gemma,obsessive,C13,True,-0.1276556355949055,-0.1232388857642877,False
Qwen,open_ended,C13,True,-0.0128054446496359,0.0140882562891464,False
Llama,open_ended,C13,True,0.1650766835268396,-0.0480401189988811,False
Gemma,open_ended,C13,True,-0.0978748346243219,0.0316359546080924,False
Qwen,optimistic,C13,True,0.1263988991834844,-0.064558521361609,False
Llama,optimistic,C13,True,-0.0137089885468209,-0.0443943471508635,False
Gemma,optimistic,C13,True,-0.0566504290751061,-0.0264456146831878,False
Qwen,pacifist,C13,True,0.1224107339920369,0.3207980077781412,False
Llama,pacifist,C13,True,0.2376349346610128,0.2473315288117959,False
Gemma,pacifist,C13,True,0.0413089863348161,0.2622121535207929,False
Qwen,paradoxical,C13,True,-0.0306858671490585,-0.0008844715031334,False
Llama,paradoxical,C13,True,0.1480664165526521,-0.008649476553171,False
Gemma,paradoxical,C13,True,-0.0969932771599487,-0.0117469068632844,False
Qwen,paranoid,C13,True,-0.0116829607295291,0.1324395558785248,False
Llama,paranoid,C13,True,0.0862580861237142,0.1395644170668054,False
Gemma,paranoid,C13,True,-0.0501371730983064,0.0714672443197682,False
Qwen,passionate,C13,True,0.0042146554297297,-0.1146806877152603,False
Llama,passionate,C13,True,-0.0483165772616422,-0.1672911718635446,False
Gemma,passionate,C13,True,-0.1663776911338363,-0.1148824973383457,False
Qwen,passive_aggressive,C13,True,0.0692096003595724,0.1696152088581659,False
Llama,passive_aggressive,C13,True,0.0741373146115799,0.1822603459682906,False
Gemma,passive_aggressive,C13,True,0.0408327730236692,0.1582277352176527,False
Qwen,patient,C13,True,-0.075528604604749,-0.028004312373329,False
Llama,patient,C13,True,0.0596344483336836,-0.0391836956042007,False
Gemma,patient,C13,True,0.0532003637879271,-0.0236501019396829,False
Qwen,pedantic,C13,True,-0.1568408106949337,-0.0554753801090646,False
Llama,pedantic,C13,True,-0.0002963711017708,-0.0756893414220381,False
Gemma,pedantic,C13,True,0.0771045658396703,-0.0438011627117217,False
Qwen,pensive,C13,True,-0.1635189254939668,0.0415107483892606,False
Llama,pensive,C13,True,0.1452187471081874,0.023617506716034,False
Gemma,pensive,C13,True,0.0811259567389523,0.0416853364139785,False
Qwen,perfectionist,C13,True,-0.134045666936978,0.0041319681948669,False
Llama,perfectionist,C13,True,0.074544159996314,0.0166490482998656,False
Gemma,perfectionist,C13,True,0.1304176561015305,0.0202083901166065,False
Qwen,pessimistic,C13,True,-0.1074594303620109,0.0633996135322839,False
Llama,pessimistic,C13,True,0.0103455841729785,0.0476603235817649,False
Gemma,pessimistic,C13,True,0.018590150796929,0.0232457722204312,False
Qwen,petty,C13,True,0.0234080206028574,0.0379789987985466,False
Llama,petty,C13,True,-0.054113028765881,0.0175794001566668,False
Gemma,petty,C13,True,-0.0359091501770022,0.0334071668049703,False
Qwen,philosophical,C13,True,-0.1269796404653797,-0.057383112325039,False
Llama,philosophical,C13,True,0.1290905877153157,-0.0405439176857811,False
Gemma,philosophical,C13,True,-0.051222701894105,-0.0282004050654732,False
Qwen,playful,C13,True,0.0601783218126694,0.0296288874934365,False
Llama,playful,C13,True,0.047462975650558,0.0577375672509414,False
Gemma,playful,C13,True,-0.1017334290163503,0.0178432668334767,False
Qwen,pluralist,C13,True,0.0231530492398547,0.0092540951295375,False
Llama,pluralist,C13,True,0.1530077882477086,0.0384247598902792,False
Gemma,pluralist,C13,True,0.0264008825648429,0.0270226860155807,False
Qwen,poetic,C13,True,0.0144624560836656,-0.0094246991333295,False
Llama,poetic,C13,True,0.0923945114327063,-0.0081666796934503,False
Gemma,poetic,C13,True,-0.0942179525986216,-0.0210623014190186,False
Qwen,practical,C13,True,0.1883561492383,0.1555283102559861,False
Llama,practical,C13,True,-0.0119689362078062,0.1826084307682138,False
Gemma,practical,C13,True,0.0400303493829558,0.1534235785307388,False
Qwen,prescriptive,C13,True,-0.030882523176521,-0.0371229470255873,False
Llama,prescriptive,C13,True,-0.108770309843185,0.0146860108447543,False
Gemma,prescriptive,C13,True,0.1419256422744852,0.0170697541787907,False
Qwen,principled,C13,True,-0.087991595422341,-0.0328103841881875,False
Llama,principled,C13,True,0.0895097837247222,0.0281016743303371,False
Gemma,principled,C13,True,0.1068973692715418,0.0425019374426621,False
Qwen,proactive,C13,True,-0.120984206018848,0.1979577155675709,False
Llama,proactive,C13,True,0.1277045367915399,0.0711517701779123,False
Gemma,proactive,C13,True,0.153079622481486,0.1037679936153767,False
Qwen,problem_solving,C13,True,-0.0605561710203617,0.0542202079038398,False
Llama,problem_solving,C13,True,0.0640696165930784,0.080409422332985,False
Gemma,problem_solving,C13,True,0.1196536712878115,0.0313067308017728,False
Qwen,progressive,C13,True,-0.0448016707605667,0.011515914356697,False
Llama,progressive,C13,True,0.1259645703975725,-0.0064211135765593,False
Gemma,progressive,C13,True,-0.1017891620059174,-0.0212020892623847,False
Qwen,provocative,C13,True,-0.0970625960968072,0.0057927083944718,False
Llama,provocative,C13,True,0.1512522937141733,0.0074783710438696,False
Gemma,provocative,C13,True,-0.0478305155138764,-0.0020364455037704,False
Qwen,qualitative,C13,True,0.0316992675780547,0.0442983172774959,False
Llama,qualitative,C13,True,0.1685352676086104,0.0274126232982624,False
Gemma,qualitative,C13,True,-0.1119034438427821,0.0029079565771451,False
Qwen,quantitative,C13,True,-0.0845050201127928,-0.0683655376354762,False
Llama,quantitative,C13,True,-0.1427196590549036,-0.0639859410863308,False
Gemma,quantitative,C13,True,0.1024963168337398,-0.0413517186354363,False
Qwen,radical,C13,True,-0.0523551779241822,0.050988068564158,False
Llama,radical,C13,True,0.1109893390189254,0.0346846404031132,False
Gemma,radical,C13,True,-0.0552478918719361,0.0426865704803114,False
Qwen,rationalist,C13,True,-0.0794079554577322,-0.0347455302436692,False
Llama,rationalist,C13,True,-0.0857708348551845,-0.0307722779326754,False
Gemma,rationalist,C13,True,0.126552301867683,-0.0233452925411271,False
Qwen,reactive,C13,True,0.0873761976829176,-0.0611699337792409,False
Llama,reactive,C13,True,-0.1125257317003684,-0.0954270930352298,False
Gemma,reactive,C13,True,-0.1697176923353342,-0.081925171959212,False
Qwen,rebellious,C13,True,-0.0408438875576449,0.0511949873453826,False
Llama,rebellious,C13,True,0.1885626835886736,0.0334512964062414,False
Gemma,rebellious,C13,True,-0.0933810759381174,0.0381191020711043,False
Qwen,reductionist,C13,True,-0.0449055470788478,-0.244473025153088,False
Llama,reductionist,C13,True,-0.1592687459641331,-0.0744109225227608,False
Gemma,reductionist,C13,True,0.0261993590597008,-0.0961812711206726,False
Qwen,regulatory,C13,True,0.0201915481758377,0.0603977009712771,False
Llama,regulatory,C13,True,-0.1440378036866597,0.0586564987301621,False
Gemma,regulatory,C13,True,0.1245659717868303,0.0208698249053788,False
Qwen,relativist,C13,True,-0.0316513206113122,0.0634629738658954,False
Llama,relativist,C13,True,0.1416000399554921,0.0310766398544941,False
Gemma,relativist,C13,True,-0.1037419006893807,0.0067954618580327,False
Qwen,reserved,C13,True,-0.0117579042070803,0.0965514612858401,False
Llama,reserved,C13,True,-0.006939242423496,0.0888856748636535,False
Gemma,reserved,C13,True,0.1862717453176062,0.0962034627383305,False
Qwen,resilient,C13,True,-0.0029113718424959,0.15005988029912,False
